week,slot_number,recipe_nk,recipe_title,total_kcal,total_grammage,kcal_net_pantry,grammage_net_pantry
2026-W26,6,d142c358-f5ac-451e-ad5e-052ae97bae96,Roasted Vegetable Lasagne,724.4263862332696,607.3,716.6863862332696,605.3
2026-W26,7,511db6fd-8589-4056-a54e-fda5d48adfc5,Build Your Own: Cheesy Baked Potato Bar,801.1472275334608,589.5,765.2972275334607,584.5
2026-W26,8,927a5bb1-105c-4254-963a-941b90b3659d,Family Favourite Sweet Chilli Pork & Veg Stir-Fry,652.246653919694,571.8,586.7266539196941,553.8
2026-W26,9,fe1708e2-4601-43c2-a476-1bf03d4d0fd3,Creamy Curried Chicken Pie and Peas,733.5086042065009,669.5,725.7686042065009,667.5
2026-W26,10,5d980db1-55e1-457a-b59a-4dfcad09f6d5,Sicilian Style Bacon & Pistachio Pasta alla Brontese,766.0133843212237,391,766.0133843212237,391
2026-W26,11,9932fb47-7c1c-4185-b1b5-c0d17af00c00,Butterflied Chicken and Romesco Yoghurt Sauce,549.7131931166348,578.4,468.9731931166348,566.8499999999999
2026-W26,12,f814701d-f128-4046-8286-2f3d8908e99c,Baked Sausage Gigantes Plaki,682.1223709369025,659,612.5023709369025,650.56
2026-W26,13,4e98e9cb-c17e-4411-8c65-ccfb1d7972be,Sun-Dried Tomato Spiced Beef Koftas,629.302103250478,514.9,544.892103250478,503.4148
2026-W26,14,d534b6a5-8d22-43c1-bb09-a25b93b35470,Santorini Style Tomatokeftedes,535.3728489483748,736.5,353.14284894837476,697.06
2026-W26,15,edbac69b-ff0d-42e4-97c3-031c947d12f1,Erbazzone Reggiano Inspired Spinach Cheese Pies,1120.9369024856596,780.2,1113.1969024856596,777.37
2026-W26,16,755f92df-bf41-48f4-98e5-8878eff1ed9c,"Chorizo, Goat's Cheese and Kumato Tomato Tartines",829.8279158699809,542.3,767.9479158699809,535.8599999999999
2026-W26,17,fe51a744-3f7c-4a6f-b1ac-0fcd13ed8944,"Sausage, Caramelised Fennel and Pecorino Pasta",964.6271510516252,487.7,956.8871510516252,485.7
2026-W26,18,28caf30f-9326-41a0-9ce8-cde1be5a14df,Red Pepper Chilli Glazed Beef Kofta Tacos,788.4799235181644,560.6,788.4799235181644,559.77
2026-W26,19,dc88fa4e-1b0f-4aa5-9714-7824191f5b26,'Nduja & Red Pepper Ravioli in Spicy Pomodoro Sauce,746.8929254302103,473.9,605.5729254302103,455.46
2026-W26,20,825deba3-9ae5-4b02-b59d-3fd86eaa7e18,Slow Roasted Kumato Tomato Herby Rice Bowl,806.4053537284894,581,734.7053537284894,571
2026-W26,21,fad63edc-467d-4a41-a3ba-5cc83e991ccd,Mediterranean Style Roasted Fennel & Chilli Yoghurt,619.5028680688337,790,619.5028680688337,790
2026-W26,22,7b2cad18-5262-4aa6-a3b8-ccac7a257ef0,Korean Style Rump Steak Bibimbap,737.8107074569789,610.5,730.0707074569789,608.5
2026-W26,23,d0476e2b-2237-4c9e-a6b0-faa63d68c869,Chipotle Ribs and Loaded Cheese Smashed Potatoes,913.2409177820267,715,882.3009177820267,711.78
2026-W26,24,81d3570e-9265-40c2-bd1c-6caa225014f5,Cheesy Pulled Chicken Burger Bowls,874.0439770554493,555.5,740.4639770554493,539.06
2026-W26,25,dc61146f-c310-43cd-bd36-3189dafc1e17,Caribbean Style Spiced Salmon,631.453154875717,499.8,499.953154875717,484.92
2026-W26,26,0400e3bd-ab71-4342-b567-4d2d5451ded5,Crispy Haddock and Sesame Chips,597.9923518164436,552.3,526.2923518164436,541.4699999999999
2026-W26,27,e3cb1c61-82e9-44b0-ab0b-a3e7d4bd60f8,Mediterranean Style Mussel Baked Rice,636.9502868068834,879.3,565.2502868068833,869.3
2026-W26,28,531bd17a-2af4-48fb-933e-cde07ea01632,Chimichurri Prawn & Pepper Skewers and Chips,457.2179732313575,605,346.7779732313575,592.9048
2026-W26,29,18671b2f-4673-4d6f-87d2-853929640769,Super Quick Chorizo and Chickpea Stew,589.1491395793499,510.9,589.1491395793499,510.9
2026-W26,30,07eae0bf-96c2-41f4-b5d8-fefa2ea2646e,Speedy Cantonese Style Chicken Stir-Fry,517.4474187380497,380,517.4474187380497,380
2026-W26,31,0e4dbd96-0e78-47dd-b978-53af303284d8,Super Quick Tex-Mex Style Pork Tacos,847.0363288718929,436.5,776.986328871893,427.95
2026-W26,32,fd359e85-2165-42a1-af24-7df90c0c649e,Super Quick Bulgogi Pork Noodles,680.9273422562142,380.7,680.9273422562142,380.7
2026-W26,33,13132aaf-c45b-4855-b673-2cb69ebe7181,Hoisin Glazed Cumberland Sausages,606.5965583173996,564,606.5965583173996,564
2026-W26,34,f3813d65-4c9f-448d-81aa-4cc27c29e61f,Put Your Feet Up Kashmiri Style Chicken Traybake,797.8011472275334,574.3,797.8011472275334,574.3
2026-W26,35,c5a6af53-9a26-4a17-9678-26b28a160de4,Fast Fragrant Vietnamese Style Chicken Salad,630.0191204588909,435,498.51912045889094,420.12
2026-W26,36,eb057799-e0f7-4299-96c9-05bdd76b632e,Banging Bangers and Garlic Mash,553.7762906309752,694,553.7762906309752,694
2026-W26,37,50cdad0d-1258-49ad-962b-2f08c90b6d54,Easy Pork Cheeseburger Inspired Bowl,890.057361376673,479.3,824.307361376673,471.86
2026-W26,38,1f1c3c61-98d7-4185-8f2c-2be46c24565e,Korean Style BBQ Pork and Mushroom Stir-Fry,648.4225621414914,515.5,640.6825621414914,513.5
2026-W26,39,5017a2bf-b728-4538-94ca-60f67f5faef0,Indonesian Style Peanut Chicken Salad,632.4091778202677,512.1,632.4091778202677,512.1
2026-W26,40,ad9f932b-f69a-441b-a986-4edfa4efd8ef,Italian Style Sausage and Ditali Pasta Soup,578.3938814531549,634.9,570.6538814531549,632.9
2026-W26,41,625d7868-4f07-4e8e-881e-e5369854b42d,Puttanesca Style Rigatoni,598.9483747609943,409.2,519.5083747609942,397.2
2026-W26,42,b9c86dca-df28-4f12-882c-534db4936ed6,Pesto Orzo and Roasted Chickpea Salad,829.1108986615678,386.5,767.2308986615678,380.06
2026-W26,43,a874f657-6904-4fdc-9de6-3e603ac10898,Warming Veggie 'Nduja Sweet Potato Rice Bowl,786.8068833652007,492.5,786.8068833652007,492.5
2026-W26,44,7a2b5bdd-b0d7-44c5-bd7f-9d5a810f6acf,"Mozzarella, Roasted Pepper and Pesto Panini",668.2600382409178,476.7,668.2600382409178,476.7
2026-W26,45,68a91e3e-61ce-490c-ae04-0d294b746b67,One Pan Thai Green Style Veggie Noodle Soup,613.0497131931166,575.2,605.3097131931166,573.2
2026-W26,46,9598341a-01c2-4750-8dfe-3f4764b14701,Glazed Halloumi and Veg Loaded Harissa Bulgur Bowl,897.944550669216,534.5,818.5045506692161,522.5
2026-W26,47,10820fee-267c-4d8b-8668-77593c31f6ae,"Ready to Roll Mozzarella, Courgette & Tomato Pizza",1152.246653919694,812.4,1152.246653919694,812.4
2026-W26,48,da8b6072-ad65-4e74-a95d-cc17b50fa4f2,Caramelised Tofu and Aubergine Stir-Fry,652.4856596558317,668.8,619.7256596558317,659.8
2026-W26,49,34d4f383-18c2-4d58-9ae7-75e320642041,"Creamy Mushroom, Spinach & Ricotta Tortelloni",640.5353728489483,431.4,640.5353728489483,431.4
2026-W26,50,4890c820-3c9a-47f0-b4e2-d1801dd7f760,Italian Inspired Butter Bean Cassoulet,594.8852772466539,583.9,515.4452772466539,571.9
2026-W26,51,61401a4a-7191-4d5b-8ef7-06e876085909,Charred Courgette & Creamy Tomato Butter Beans,555.4493307839388,624.5,479.87933078393877,613.5
2026-W26,52,60daac4b-5cba-4869-bc78-f245ce880be0,Sour Cherry Chicken on Jewelled Pearl Couscous,625.9560229445507,590.2,625.9560229445507,590.2
2026-W26,53,d9b31f4d-f171-4128-b9f0-527107460ee4,Hot Honey Spiced Chicken Thighs,637.189292543021,552.6,637.189292543021,552.6
2026-W26,54,67383ae6-309b-4a5c-9f0d-649a0b610a7e,Fragrant Lamb Noodle Stir-Fry,553.0592734225621,477.8,553.0592734225621,477.8
2026-W26,55,e36de5e2-0199-4aa4-85ac-61a1e42e745a,"Stovetop Bacon, White Wine and Mushroom Risotto",621.4149139579349,726.9,565.6449139579349,719.12
2026-W26,56,9529e38f-08ce-4642-8e92-294625b854d5,Spiced Barramundi and Parsley Gremolata,432.83938814531547,458.8,336.5793881453155,448.7812
2026-W26,57,37caa420-8f82-40c4-a8a7-975bb32dbb72,Spiced Almond Crumbed Chicken,672.5621414913958,517.5,517.0021414913958,500.1176
2026-W26,58,377b0387-2f04-4e38-971a-6bb5e3371c1f,Quick Sweet and Sticky Beef,623.3269598470363,390.7,623.3269598470363,390.7
2026-W26,59,96ecaa2f-ba39-4d6c-afdb-78fdf8932324,Red Wine Lamb Ragu and Linguine,703.8718929254302,546.9,703.8718929254302,546.9
2026-W26,60,9fca6d7a-97c5-40c4-9e75-c12b24e16616,Chipotle Chicken Fajita Traybake,497.37093690248565,521.3,497.37093690248565,521.3
2026-W26,61,b4782a5d-a72f-452a-8bef-9997efe0ea58,Caribbean Inspired Pineapple Jerk Chicken Thighs,895.3154875717017,740,821.8254875717017,730.56
2026-W26,62,ef967ba6-5299-4f58-9021-e68e0ca22cb9,"Monkfish, Bacon and Pea Oven-Baked Risotto",796.3671128107075,733.5,669.6671128107074,717.7776
2026-W26,63,48325d17-eaf6-4edb-aa07-2d4f17cf383c,Lamb Steak and Truffled Parmigiano Reggiano Sauce,626.9120458891014,614,555.2120458891013,604
2026-W26,64,0db9abd6-e0e3-4a46-9b60-cbd0b4764ab5,21 Day Aged Fillet Steak and Peppercorn Sauce,539.6749521988528,569.4,535.9149521988528,567.9
2026-W26,65,71ca1c5e-1f04-43ee-bc08-c6721f058703,Bulgogi Pulled Beef Burger and Black Sesame Chips,955.3059273422562,774.5,889.1259273422561,766.9499999999999
2026-W26,66,d95bd518-16cd-4b29-bbc1-a8c628fea11c,"Creamy Pesto Chicken, Bacon and Pea Tagliatelle",1461.281070745698,786,1461.281070745698,786
2026-W26,67,5cd60001-1f86-476a-ae73-159ba2412344,Teriyaki Pork Belly and Sushi Rice Donburi,988.5277246653919,633.5,980.7877246653919,631.5
2026-W26,68,32adfd50-f74f-4612-87af-840b0d133b85,Crispy Buffalo Chicken Tacos and Cheesy Chips,1379.5411089866157,861,1379.5411089866157,860.17
2026-W26,69,3eb87ef5-44c1-45ae-ba0b-a51cec26cfb6,King Prawn Topped Sea Bream and Mango Salsa,546.8451242829827,705,484.96512428298274,698.56
2026-W26,70,66b36c2a-486b-4d51-9aa9-26f756b7b63d,Cheesy Chipotle Black Bean Enchiladas,1073.1357552581262,823,1003.5157552581262,814.56
2026-W26,71,42ccc211-b8d0-4ea8-b50b-584a3e1a5360,Korma Baked Basa and Chips,631.2141491395794,578.5,559.5141491395793,568.5
2026-W26,72,bc7c0df6-d2d0-4676-af91-7c54597221c7,Curried Chicken Thigh Traybake,880.4971319311663,721.5,880.4971319311663,721.5
2026-W26,73,b4685185-4e7b-4581-be46-2672d31ea88d,Loaded Beef Chilli Nachos,945.2676864244742,537,937.5276864244742,535
2026-W26,74,f272b902-ed19-4dde-80d1-e2cf3188b16a,Crispy Serrano Caprese Bruschetta,483.0305927342256,416,412.5505927342256,407.34
2026-W26,75,48ddb60f-ad50-4090-944f-c4062321f69c,Marry Me Chicken,606.1185468451242,626,583.8185468451243,620
2026-W26,76,4934face-450a-44cc-ae41-ed85599c695b,Chicken in Creamy Tarragon Sauce,548.2791586998088,601.3,548.2791586998088,601.3
2026-W26,77,bb186d7a-f824-4393-866f-5ae66cdd89ee,"Banging Bacon, Mustard and Mushroom Pie",624.5219885277246,718,523.7019885277246,700
2026-W26,78,60ae817a-df1f-4480-97c9-94cb484b0134,Cheeseburger Inspired Beef Quesadillas Rapidas,961.0420650095602,493,891.4220650095602,484.56
2026-W26,79,64d07520-ae9c-46ab-87f5-636582c4caa9,Buffalo Style Chicken Salad,675.1912045889101,483.8,551.4312045889101,470.92
2026-W26,80,533938c3-d7bf-4bad-b2d3-e85fceb06084,Cumberland Sausages in Mustard Cream Sauce,766.7304015296367,766.9,766.7304015296367,766.9
2026-W26,81,3fc3ef6a-716d-4b1e-8bd1-36684f589d85,Onion Bhaji Fritter Burger and Chips,807.3613766730401,709.8,726.4713766730401,686.91
2026-W26,82,452881a4-9cae-43c7-8eaa-4ed440ab7a3a,Korma Spiced Paneer and Pepper Skewers,757.887189292543,510.5,757.887189292543,510.5
2026-W26,83,ba4ea495-8e90-4c73-ba57-2e9368ee084b,Tex-Mex Style Beef Enchilada Inspired Lasagne,901.7686424474188,654,763.8886424474188,631.22
2026-W26,84,df741b87-b212-4d4d-abb3-b8f6a8833d0a,Crispy Bacon & Aubergine Parmigiana Inspired Salad,587.2370936902486,554,525.3570936902486,547.56
2026-W26,85,53abf67f-26ec-46df-9aba-9a808b291cfe,Basa en Papillote and Sun-Dried Tomato Butter,522.227533460803,546.5,378.827533460803,526.5
2026-W26,86,14340829-032c-4809-b5c2-d140da2dfe0e,"Bangers, Mash and Leek & Chive Sauce",617.8298279158699,579.5,617.8298279158699,579.5
2026-W26,87,555acd50-58b8-4abe-8d51-ec54f353260f,Pan-Fried Pork Steak and Mustard Tarragon Sauce,567.1606118546845,665.3,567.1606118546845,665.3
2026-W26,88,61de7c62-b3b5-415d-ac40-8f80dea44d88,Beef Cheeseburger Loaded Jacket Potato,754.7801147227533,707,673.5501147227533,695.56
2026-W26,89,11840f50-9402-420d-bf7d-9873447d9967,Spiced Halloumi Steak and Hot Honey Sauce,834.1300191204589,490.8,656.9600191204589,467.36
2026-W26,90,7ed0db57-5001-439c-837d-6aa8f46fbf02,Creamy Chicken à la Normande,614.0057361376673,591.9,527.7457361376673,577.9
2026-W27,1,615c8c44-a812-4aaa-ab11-3d6d762c42ef,Indonesian Style Spiced Chicken Noodles,529.1586998087954,423.8,503.2186998087954,416.8
2026-W27,2,695849bb-9a9c-4221-b43d-0962cad2beee,Family Favourite Beef & Pork Cheddar Cheeseburger,939.5315487571702,625.7,939.5315487571702,624.87
2026-W27,3,411335eb-68d9-466d-84b8-0cc55a049672,Pronto Bacon and Mushroom Rigatoni,707.6959847036328,432.9,707.6959847036328,432.9
2026-W27,4,94ac8f09-dbec-46a5-8a2b-80305aec1c21,North Indian Style Chicken Stuffed Cheesy Naan,1025.812619502868,613.8,956.1926195028681,605.3599999999999
2026-W27,5,dd69d000-17a7-4ef8-a8a7-006d9d9fb0f9,Oven-Baked Chorizo and Sweetcorn Risotto,794.2160611854684,626,690.6460611854684,611.56
2026-W27,6,a6b1157b-9739-44b3-b1c7-8fab235c570d,Mixed Bean Loaded Fries,748.0879541108986,873.5,672.5179541108987,862.5
2026-W27,7,eba793a5-b960-490f-bc06-2d847b7f5c22,Build Your Own: Sausage Meatball Marinara Subs,910.3728489483748,570.7,866.7828489483747,563.7
2026-W27,8,1861550d-3999-4493-95d3-8384570e9a39,Mediterranean Style Chicken and Creamy Pesto Orzo,922.5621414913958,580,922.5621414913958,580
2026-W27,9,b6dbb837-56d6-4aed-b795-f95cd122d71c,"Sausage & Apple Meatballs, Mash and Gravy",732.3135755258126,704,717.7535755258126,700
2026-W27,10,03c4f94b-681b-425f-a53d-cc94f5875af3,Naked Spiced Lamb Kofta Kebab Salad,629.302103250478,485.8,590.6221032504781,479.75
2026-W27,11,e609daa6-465b-4ae2-ac00-1a759d33becd,Persian Style Spiced Chicken Stew,540.6309751434035,935.7,540.6309751434035,935.7
2026-W27,12,ea667564-9a3e-4ff3-a3bf-c4a40eace8fb,Glazed Beef Koftas and Muhammara Inspired Sauce,755.2581261950287,669.3,693.3781261950287,662.1899999999999
2026-W27,13,2cccadfc-b8b0-4073-896b-cd89a4bc16d7,Chermoula Chicken Loaded Naan,974.1873804971319,461.8,908.4373804971319,454.36
2026-W27,14,de8ab300-ec2b-4b15-8629-bd17c6aa1231,Sticky Harissa Carrot and Crispy Chickpea Salad,974.6653919694072,708.5,837.2153919694072,691.06
2026-W27,15,d1c21fd8-9298-4041-aa05-b1ba3aac4cb4,Triple Cheese & Spinach Gözleme Inspired Quesadillas,863.0497131931166,582.6,793.4297131931166,574.16
2026-W27,16,2a2aacef-5e02-469c-89c1-73bfd21b4ad5,Spiced Chicken and Yellow Courgette Loaded Naans,922.0841300191204,654.5,914.3441300191204,652.5
2026-W27,17,8c5f058f-28ed-4c28-b8ca-e073694d4f72,Campfire Style Sausage Meatball Chilli and Rice,1014.34034416826,963.5,934.9003441682601,951.5
2026-W27,18,f3b491e3-98de-46d0-a8c0-1326ff7d8c93,Crispy Pork Schnitzel and Hoisin Plum Sauce,693.8336520076482,581.3,622.1336520076482,570.4699999999999
2026-W27,19,81f5cdb2-eed6-4ee6-b08b-de82c4b34cf6,"Honey Dijon Bacon, Potato and Apple Salad",683.3173996175908,501.5,593.9373996175908,492.1988
2026-W27,20,bff1825d-d1b9-4c15-b93d-995a0393c1a5,"Miso, Green Chilli and Yellow Courgette Rigatoni",808.3173996175908,711.3,772.4673996175908,706.3
2026-W27,21,34b13cde-c372-4389-a25c-13bb6d1be343,Campfire Style BBQ Bean Quesadillas,887.189292543021,566.5,809.829292543021,556.06
2026-W27,22,aa968a15-8d21-4bcb-b559-b9549aba56d3,Glazed Rump Steak and Soy Butter Potatoes,582.6959847036329,473.2,510.9959847036329,463.2
2026-W27,23,4733759f-c662-4c0b-b647-92fa65be678d,Sriracha Pork Belly and Easy Sesame Fried Rice,778.4416826003824,507,682.3016826003824,495.8
2026-W27,24,c8c0c25d-e57c-4ed0-abb1-d419cbc0fbca,Pan-Seared Lamb Steak and Salsa Verde,591.5391969407266,733.4,515.0991969407266,722.9599999999999
2026-W27,25,5e9a5c70-fae2-451d-9bf6-d89907199f97,Hot Honey Baked Salmon,785.8508604206501,499.5,655.9508604206501,482.1724
2026-W27,26,553b6aa7-987f-444d-9059-2492007d5ea7,Baked Spiced Barramundi and Herby Olive Couscous,527.4856596558317,409.5,434.6656596558317,399.84
2026-W27,27,ee33e236-9c62-4702-9d15-0c6310cebafe,Gambas Pil Pil Inspired Prawns,476.09942638623323,587.2,412.0694263862332,580.2
2026-W27,28,61ac196b-5111-47d5-8f38-87490148aca5,Simple Lemon and Prawn Rigatoni,581.0229445506692,493,581.0229445506692,493
2026-W27,29,56fc0d88-1e67-4b0c-af18-e9cb664039de,Easy Peasy Pork and Mushroom Stir-Fry,670.1720841300191,361.3,666.3020841300191,360.3
2026-W27,30,ca4e775d-4d97-4eac-9256-5e79c4be446e,Super Quick Lemongrass Chicken Noodles,507.40917782026764,417.5,507.40917782026764,417.5
2026-W27,31,fe14328b-bff7-4817-a88d-e4e51cdbabc8,15 Minute Cheesy Bacon Orzo,733.2695984703632,351.3,733.2695984703632,351.3
2026-W27,32,1b9c67c9-3537-4587-94ab-8ae064b19fa3,Speedy Sausages and Smoky Cowboy Beans,570.5066921606118,580.8,562.7666921606118,578.8
2026-W27,33,270d5edc-ce9d-4da2-afb0-690c07e5973e,Cosy Sausage Traybake and Cheesy Wedges,661.3288718929253,701.9,661.3288718929253,701.9
2026-W27,34,fe1ec238-cdf4-4cd1-9a5b-07822a372364,Fuss-Free Tandoori Inspired Chicken Traybake,776.0516252390057,691,736.5216252390057,686.8876
2026-W27,35,a0061414-2215-42df-a735-8ab8b5067ce1,Roasted Chicken Thighs and Cheesy Leek Sauce,777.7246653919693,627.9,777.7246653919693,627.9
2026-W27,36,c4b42947-43aa-4e36-a11f-4a647a2f4bbe,Smoky Mexican Style Pork Burrito Bowl,836.9980879541108,514.8,699.1180879541108,497.24999999999994
2026-W27,37,110974ae-945d-4383-9dbd-8fce376f6645,Weeknight Fragrant Hoisin Pork Noodles,791.1089866156788,480,791.1089866156788,480
2026-W27,38,4d862cca-406a-43b4-935b-4381599fb8ad,Korean Style BBQ Pork Mince,747.848948374761,571,740.108948374761,569
2026-W27,39,24c91d84-0299-4e66-ab28-3406901291d4,Creamy Cajun Chicken Penne,688.8145315487571,463.8,681.0745315487571,461.8
2026-W27,40,75a73f98-f9b1-416d-8e6b-28c6cf11e2d4,Peri Peri Chicken Fajita Style Tacos,765.5353728489483,490.3,765.5353728489483,490.3
2026-W27,41,807317b7-e827-41ec-8597-4133b3c91ea3,Quick Thai Green Style Veggie Curry,556.6443594646271,423.2,556.6443594646271,423.2
2026-W27,42,8f4fde11-fe6e-4304-b5fb-55e25d3c91e1,Rapid Roasted Pepper and Aubergine Rigatoni,613.2887189292543,555,533.8487189292543,543
2026-W27,43,5286869b-3d52-4187-ad1c-20d1dbb14e4a,Quick Sticky Tandoori Spiced Cauliflower Salad,413.7189292543021,510.8,344.0989292543021,502.36
2026-W27,44,7475c403-babf-4cd9-a52e-82a3b173c30f,Vibrant Veggie Burrito Bowl,607.5525812619503,673.3,563.9625812619503,666.3
2026-W27,45,1c6a6f01-a369-4523-bae5-a73b71a708a3,Chipotle Lentil and Mushroom Enchiladas,729.4455066921606,497,646.1355066921606,484
2026-W27,46,1618d150-48ba-4cb5-baf4-15eb96392f42,Pan-Fried Halloumi and Pesto Drizzle,708.1739961759082,599.2,708.1739961759082,599.2
2026-W27,47,ad12e2e5-0af3-4413-8296-036945d08a21,Sticky Spiced Mango Glazed Paneer Tacos,1117.3518164435945,622.4,1051.1718164435945,614.8499999999999
2026-W27,48,e9bba9f6-e668-43b9-b76b-67cc2199aac9,Sweet Sambal-Hoisin Tofu and Coriander Rice,616.1567877629063,572.5,595.9367877629063,566.94
2026-W27,49,2d2c8500-d820-4d1f-9fde-43d23e3be17b,Pesto Dressed Caprese Style Salad,622.848948374761,464,584.168948374761,458.78
2026-W27,50,852779d2-34ba-4a9e-841b-292d5c0379c4,Rich and Creamy Veggie 'Nduja Tortelloni,636.472275334608,432.5,636.472275334608,432.5
2026-W27,51,103e7b0a-44a7-4637-9209-7204620ab294,Middle Eastern Style Roasted Veg Salad,621.6539196940727,711,552.0339196940727,702.56
2026-W27,52,88f2f2df-fc15-4579-92e1-28176b6a7948,Quick Greek Style Herby Chicken Pasta Salad,550.6692160611855,433.7,470.73921606118546,424.1836
2026-W27,53,cfa5d613-dbfb-45c8-a1c8-703dee5e012b,Creamy Honey and Mustard Chicken,562.8585086042065,550,502.79850860420646,538.89
2026-W27,54,7693bbb2-fcac-4d50-b373-06aa8d7f7620,Greek Style Herby Lamb and Couscous Bowl,596.5583173996175,492.9,519.1983173996175,482.46
2026-W27,55,cc3b7bac-4140-4f83-aec1-c00c1e83dfe9,Cured Ham Tortelloni in Creamy Mushroom Sauce,592.9732313575525,336,592.9732313575525,336
2026-W27,56,ab16fc38-87a7-4146-8e8b-ad3f287b9757,Basa in Creamy Cajun Sauce,514.8183556405354,474,448.6383556405354,466.45
2026-W27,57,65b92bda-086c-4656-b2a6-274faa65749a,Red Thai Style Marinated Chicken Skewers and Chips,529.1586998087954,576.7,529.1586998087954,576.7
2026-W27,58,169f2f1a-75e8-4957-b2ef-4271b798a75a,Lebanese Style Baked Beef Meatballs in Tomato Sauce,590.3441682600383,581,585.0741682600383,578.81
2026-W27,59,9e728755-ce01-49b9-8e0b-e8ac1c58b995,Easy Peasy Gochujang Pork Noodles,671.3671128107075,327.5,671.3671128107075,327.5
2026-W27,60,4f3e9169-8cb4-4c98-b934-a7885564d20c,Chermoula Baked Chicken Thighs,730.640535372849,571.3,730.640535372849,571.3
2026-W27,61,7ed2071e-69b3-440b-bc65-232fdff6334b,"Beef, Chickpea and Spinach Rogan Josh",892.4474187380497,781.3,820.7474187380496,771.3
2026-W27,62,601149c8-a3ee-4d2c-b6ba-939db139c769,Roasted Salmon and Thai Green Style Curry,1006.9311663479923,675.6,1003.0611663479923,674.6
2026-W27,63,0bbc373f-71af-4804-baeb-918441bd1e8b,21 Day Aged Sirloin Steak and Cheesy Rosemary Chips,698.6137667304015,530.5,626.9137667304014,520.5
2026-W27,64,b1df09b8-7727-488a-ba24-5d628ecc13b5,"Monkfish, Bacon and Butternut Oven-Baked Risotto",818.3556405353728,869.8,674.9556405353728,849.8
2026-W27,65,53b19280-3c33-4543-9de3-43a33dff9bdc,Easy Pulled Beef Ragu and Fresh Tagliatelle,1112.3326959847036,688.5,1032.8926959847036,676.5
2026-W27,66,e4e50dd4-78a1-4bc1-b079-1e9d26b90c91,Satay Chicken and King Prawn Loaded Tortillas,1358.9866156787762,963.5,1343.5066156787761,959.5
2026-W27,67,71e7766d-1086-40d7-a4ee-ca6fb72b773e,Chipotle Ribs and Cheesy Chorizo Smashed Potatoes,1186.1854684512427,810,1155.2454684512427,806.78
2026-W27,68,c9d13a3e-fad9-4237-b84f-e94a62e12789,Greek Inspired 21 Day Aged Rump Steak Salad,772.944550669216,773.9,711.064550669216,767.4599999999999
2026-W27,69,10d32904-bd89-4735-a347-07c5fb2dc248,Fried Peri Peri Chicken & Crispy Bacon Burger,1275.095602294455,844.5,1213.2156022944548,837.3299999999999
2026-W27,70,fb56ab02-512d-46ff-8b1c-7425f2e17613,Ultimate Truffle Mushroom Mac and Cheese,1353.9674952198852,552,1137.4774952198852,523.34
